,date,title,rating,body,model
727,25 September 2022,Long life worth,5.0,Using is expected,Old Model
728,6 June 2021,Good product,4.0,"It has been 2months now and the product is good, very handy to move from place and another place even when the water level is full.",Old Model
729,15 June 2020,Not valuable for this price.,3.0,"I Have bought this last month, after 10 days its fan speed and water motor speed slow down, It's terriable for me, bcoz i had spent 5K for this. Its only suitable for single person or single bed only. I suggest to purchase another one. Don't waste your money for this product.",Old Model
730,31 July 2021,Overall Good,4.0,I am happy with performance of cooler. Others need to accept that it's cooler not AC so can't compare with later.,Old Model
731,29 May 2022,Best For Personal Use,5.0,Photo me samajh nahi aa raha hai Size bahut chhota hai but product bahut achha hai is price range me Best product hai.Thanks Bajaj and Also Thanks Amazon for Providing a Best Service.,New Model
732,21 April 2021,Need improvement,3.0,Initially cooling found effective but now cooling getaffected. Water pouring arrangement must be improved. Arrangement for keeping power supply cord to be made on Top right side.,Old Model
733,5 May 2021,Good one you can buy,4.0,"GOOD PRODUCT,  SATISFIED...NOT FOR BIG ROOMS ,  ITS A PERSONAL COOLER OK FOR 1 OR 2 PERSONS.. LOW POWER CONSUMPTION IS A BEST FEATURE",Old Model
734,11 July 2019,Not durable,3.0,"Very delicate and tough to fill the water into the tank through the main inlet. Should open one of the side/back panels to fill water in large quantities. These panels are held by two delicate rotating plastic bolts. There is no separate compartment for ice cubes, instead gotta dump it in the primary 35ltr tank (doesn't make sense unless one has 10-15 ltr of ice)Fan is good, which blows air up to 7-12feet",Old Model
735,3 September 2022,Good product,5.0,Good product but noise level is more than normal,New Model
736,1 April 2021,"Good Product, worth money",4.0,"Swing functions only for up and down, it should have one more option to me right and left. Rest cooler is good, compatible for room size 12 by 12",Old Model
737,20 April 2022,Good product for Comfortable Sleep During Hot Summer Nights.,5.0,"Product is good. Good part is Powerful Air through, Cooling Efficient, Bad part is Water refill should be made easy. And the Dripping sound of water will disturb you initially but eventually you will get used to it as it beats the heat!.",New Model
738,21 March 2021,Bad Material quality,3.0,The cooling of this cooler is excellent.But the only problem  is that the material which is used is of very low quality. Not expected such quality from Bajaj.,Old Model
739,1 July 2021,Knob is difficult to rotate which makes cleaning pads difficult,4.0,"Build quality is little cheap and it's very different to open pads for cleaning ,the knob is very tight and difficult to rotate",Old Model
740,11 March 2021,Ok product.  Better to go with a reputed company.,3.0,"It is enough noisy to keep in Room. Constant lawn mover like buzz in background.Not very well finished plastic all around.Wheels are just Average,  not very great movement.",Old Model
741,26 July 2022,Less cooling,2.0,It is like fan only,Old Model
742,25 April 2021,Not bad okok...,4.0,"The media could not be loaded.
                



 product is good but it's not suitable for big hall and air blow also not sufficient...cooling  also very slow...other wise product is good ..it's suit for only small  room and per person..",Old Model
743,5 July 2021,Nit found better,3.0,I bought it for my daughter's hostel room. But it does not cool her room well. Not meeting my exceptions.,Old Model
744,26 June 2021,Just ok,3.0,Used it for about 2 months this summer. Cooling is just ok and plastic body is bad. Expected better quality from Bajaj.,Old Model
745,2 September 2021,Its totally waste of money,3.0,im using this collar for last 4..5 months after 4months water motor is not working automatically,Old Model
746,18 July 2022,This cooler is not good for the price,2.0,Cooler is not good according to the price,New Model
747,10 May 2022,No cooling🌞🥵🤮,1.0,Cooler is very small. it's not as big as it's shown in the image by Amazon. I will not suggest any to buy this as it does not make the room cool at all. Speed is also very slow. Putting on the top speed it works as if it is on 1st speed and putting ice water in it still doesn't give cool air. It is the worst item I have purchased on Amazon. I just wanted to return it but not able to return. ZERO STAR FOR THIS COOLER ....NOT A COOLER ITS A FAN,New Model
748,17 June 2022,very good product,5.0,It is a very good product of Bajaj but there are some drawbacks as there is no ice tray and it is very difficult to fill the water.,New Model
749,28 June 2020,Just ok. If you can't afford air conditioner,3.0,"Honestly I won't say it's too good. It's good if your temperature level is below 40. And yes atleast it is better than fan . Above 40 degrees,I think you need to pour cold water so as to get releif. Normal water works.onkg when temp is below 39 -38",Old Model
750,13 June 2020,Cheap quality finish.,3.0,Controls not clear. No instruction manual on how to clean the water tank. Very flimsy and cheap shell. Using it for a few weeks now and not able to clean the water tank. Tried to open the cover but the plastic screws don’t even turn. Water inlet is very inconvenient!!!,Old Model
751,17 June 2020,Does the job but very flimsy,4.0,"Air flow is good. Takes in almost 2 buckets of water that lasts a day. Makes very less noise. Only concern is the body is not very strong. Need to handle with care. ***Please allow cross ventilation i.e one opening behind, one ahead",Old Model
